2.06161e+0, 1.08357e+0
2.90877e+0, 1.29351e+0
3.64781e+0, 1.49813e+0
4.60308e+0, 1.71745e+0
5.37915e+0, 1.99375e+0
6.23223e+0, 2.19495e+0
7.07938e+0, 2.39297e+0
7.99171e+0, 2.61283e+0
8.83886e+0, 2.82007e+0
9.68602e+0, 3.03580e+0
1.05332e+1, 3.25138e+0
1.13803e+1, 3.45414e+0
1.23578e+1, 3.66904e+0
1.34005e+1, 3.88510e+0
1.45735e+1, 4.09864e+0
1.57464e+1, 4.30749e+0
1.69846e+1, 4.52211e+0
1.84182e+1, 4.73349e+0
2.00474e+1, 4.94202e+0
2.25237e+1, 5.13849e+0
2.61078e+1, 5.27880e+0
3.01481e+1, 5.22161e+0
3.31457e+1, 5.00063e+0
3.55569e+1, 4.80369e+0
3.79028e+1, 4.60771e+0
3.97927e+1, 4.41710e+0
4.18128e+1, 4.21461e+0
4.40936e+1, 3.98490e+0
4.66351e+1, 3.79948e+0
4.90462e+1, 3.59298e+0
5.19135e+1, 3.38674e+0
5.49111e+1, 3.17468e+0
5.79739e+1, 2.97152e+0
6.18187e+1, 2.79372e+0
6.58590e+1, 2.60600e+0
6.98993e+1, 2.45431e+0
7.39396e+1, 2.35629e+0
7.79799e+1, 2.30001e+0
8.20201e+1, 2.22773e+0
8.60604e+1, 2.17399e+0
9.01007e+1, 2.10397e+0
9.41410e+1, 2.10471e+0
9.80509e+1, 2.06627e+0

